ticker,combined_score,sentiment,macd_line,macd_signal,macd_histogram,macd_score,rsi_value,rsi_score,bb_upper,bb_middle,bb_lower,bb_current,bb_score,mfi_value,mfi_score,last_close,last_date
VRG,0.0,Neutral,0.07567137076379105,0.055302750868062446,0.0203686198957286,100,64.96389869249847,-50,5.2742642738839445,4.928,4.581735726116055,5.18,-50,57.56292588806877,0,5.18,2026-02-03
LBW,0.0,Neutral,0.05654684310444402,0.005812545170260589,0.05073429793418344,100,55.72279531484392,0,8.802342533723925,8.4015,8.000657466276076,8.57,-50,62.915056597092786,-50,8.57,2026-02-03
EUR,0.0,Neutral,-0.014942305513589105,0.01493497278051543,-0.029877278294104533,-100,30.327475498815787,50,7.321577544663278,6.83275,6.343922455336722,6.435,50,43.248582800690414,0,6.435,2026-02-03
JSW,0.0,Neutral,1.2551173106216034,1.067173158511235,0.1879441521103684,100,48.083081115339304,0,30.466012741721848,26.988,23.50998725827815,27.05,-50,66.39855677948637,-50,27.05,2026-02-03
PKN,-12.5,Neutral,2.838855255896675,2.267563208600405,0.5712920472962701,100,63.65894777170315,-50,109.66281478647775,101.25,92.83718521352225,106.1,-50,66.97475092927297,-50,106.1,2026-02-03
SNT,-12.5,Neutral,7.494948271521025,7.134867718696155,0.3600805528248703,100,72.54244459988865,-100,303.76033900331345,291.63795,279.51556099668653,302.0,-50,55.09454074713132,0,302.0,2026-02-03
TXT,-12.5,Neutral,0.39171181036420677,0.4334714606048367,-0.04175965024062994,-100,42.529509801322476,0,44.59647450589567,42.331,40.065525494104335,42.0,50,51.70481191292828,0,42.0,2026-02-03
LPP,-12.5,Neutral,87.24027899957946,206.9869666063052,-119.74668760672574,-100,55.385794418251514,0,21307.047026444117,20288.0,19268.952973555883,20270.0,50,40.445590290030715,0,20270.0,2026-02-03
WPL,-12.5,Neutral,0.008604493575141703,0.5173319406600785,-0.5087274470849368,-100,41.993191163038674,0,67.49999670618915,63.705,59.910003293810846,61.7,50,40.803738070407164,0,61.7,2026-02-03
ZAB,-12.5,Neutral,-0.26188726238504856,-0.20526358053898186,-0.0566236818460667,-100,48.881601523871204,0,23.6270477620386,22.373,21.118952237961402,22.05,50,58.360924910112196,0,22.05,2026-02-03
GPW,-12.5,Neutral,1.7265059154573947,1.6140282944559736,0.11247762100142111,100,76.86630307284378,-100,72.64194137630984,69.405,66.16805862369016,72.45,-50,56.50547069181703,0,72.45,2026-02-03
ACP,-12.5,Neutral,-1.286206481417537,-0.047206281910277294,-1.2390001995072597,-100,45.77389188583826,0,240.84629276713423,223.51999999999998,206.19370723286573,217.8,50,40.479114921072906,0,217.8,2026-02-03
CBF,-12.5,Neutral,2.2048188570930165,3.3855916776320236,-1.1807728205390071,-100,48.8350224850221,0,215.35013769713245,209.975,204.59986230286754,208.0,50,40.598701518148495,0,208.0,2026-02-03
KTY,-25.0,Neutral,21.56230665541443,21.009008826422882,0.5532978289915498,100,76.1893675866744,-100,1047.872505490066,1006.5,965.127494509934,1045.0,-50,63.21830540552918,-50,1045.0,2026-02-03
ENA,-25.0,Neutral,0.45170634556997413,0.3377885748570685,0.11391777071290565,100,67.41902839418992,-50,22.08910415812091,20.941,19.792895841879087,22.1,-100,60.2568796002541,-50,22.1,2026-02-03
MBR,-25.0,Neutral,9.952820028231088,12.374626496452805,-2.4218064682217175,-100,49.98287780652483,0,382.3409905010787,363.325,344.3090094989213,363.0,50,66.79056774583539,-50,363.0,2026-02-03
NWG,-25.0,Neutral,7.452875266665714,5.875649071365004,1.5772261953007103,100,76.1437469331979,-100,133.77234028926807,111.10500000000002,88.43765971073195,124.8,-50,74.8803199216028,-50,124.8,2026-02-03
OPL,-25.0,Neutral,0.3946184694098065,0.3623861944663288,0.03223227494347769,100,69.45333975831761,-50,11.749162392387305,10.86075,9.972337607612694,11.395,-50,93.81363068116326,-100,11.395,2026-02-03
ASB,-25.0,Neutral,1.823063299974109,1.661425619631802,0.16163768034230697,100,64.75875335318155,-50,39.878602037252044,35.743,31.60739796274796,38.0,-50,82.68112375689361,-100,38.0,2026-02-03
PGE,-37.5,Bearish,0.18971906480964407,0.07393715262095389,0.11578191218869018,100,79.92132432291118,-100,10.048564247499456,9.3826,8.716635752500544,10.12,-100,76.02154187668788,-50,10.12,2026-02-03
BHW,-37.5,Bearish,2.594208003167381,2.0865795535659477,0.5076284496014334,100,75.63003333898314,-100,117.51927972963709,112.2,106.88072027036291,118.8,-100,67.89218600978612,-50,118.8,2026-02-03
XTB,-37.5,Bearish,3.1636500884070244,2.046688961608426,1.1169611267985986,100,88.10134729801,-100,85.62336851008263,76.92699999999999,68.23063148991736,87.72,-100,74.4904667946914,-50,87.72,2026-02-03
ALR,-37.5,Bearish,2.6667394670195392,1.8703837189713926,0.7963557480481467,100,86.11233295243655,-100,121.34636863465127,114.4875,107.62863136534872,126.8,-100,79.2496442128957,-50,126.8,2026-02-03
VRC,-37.5,Bearish,3.652993291523046,2.8317172952908543,0.8212759962321918,100,84.45690535642969,-100,147.34595271298699,138.05,128.75404728701304,153.8,-100,60.88528740791841,-50,153.8,2026-02-03
VOX,-37.5,Bearish,1.6134959564674602,1.6377166180245866,-0.024220661557126322,-100,56.18431180801223,0,143.98049328524422,138.24,132.4995067147558,138.8,-50,55.385663195638664,0,138.8,2026-02-03
SPL,-37.5,Bearish,12.240203456514564,9.700314946469026,2.5398885100455377,100,77.35947329011015,-100,587.808058596484,557.42,527.0319414035159,603.4,-100,70.83313280951361,-50,603.4,2026-02-03
KGH,-37.5,Bearish,19.82058619992739,22.197804375186404,-2.3772181752590136,-100,54.73115597972232,0,365.554391189821,321.72999999999996,277.90560881017893,340.0,-50,53.107334877055365,0,340.0,2026-02-03
DVL,-37.5,Bearish,0.2900546014461618,0.2671359602650388,0.022918641181123023,100,74.88238828735268,-100,9.793628493518902,9.108500000000001,8.4233715064811,9.69,-50,88.9795621726368,-100,9.69,2026-02-03
CPS,-37.5,Bearish,0.2621930201317966,0.31523027092857464,-0.05303725079677807,-100,54.56323879506126,0,13.73659519876922,13.272749999999998,12.808904801230778,13.3,-50,58.39437349286807,0,13.3,2026-02-03
MIL,-37.5,Bearish,0.3087664955266085,0.23421962477489894,0.07454687075170957,100,73.22006360452284,-100,18.023626350550483,17.003999999999998,15.984373649449513,18.12,-100,60.78289395014806,-50,18.12,2026-02-03
BNP,-37.5,Bearish,5.853201509733964,5.232832000191193,0.6203695095427708,100,73.0194917263984,-100,152.77427219960725,139.125,125.47572780039275,149.5,-50,82.55794019953613,-100,149.5,2026-02-03
PEO,-37.5,Bearish,4.5731464785657465,3.1716580932315206,1.401488385334226,100,77.46818986617915,-100,225.12319780602166,213.05,200.97680219397836,232.0,-100,72.1886673797373,-50,232.0,2026-02-03
GRX,-50.0,Bearish,0.10306488556210791,0.11634058382887341,-0.013275698266765501,-100,52.952487607332976,0,2.7607548178762205,2.4441,2.12744518212378,2.508,-50,61.58075708211189,-50,2.508,2026-02-03
TPE,-50.0,Bearish,0.5042853394064863,0.33716206798998866,0.1671232714164977,100,87.8146484801566,-100,11.33734993820471,10.04275,8.74815006179529,11.48,-100,87.45586792344125,-100,11.48,2026-02-03
CAR,-50.0,Bearish,12.80256192024774,13.453745612220414,-0.6511836919726743,-100,51.86832374948839,0,636.6919659545168,613.8,590.9080340454831,615.0,-50,67.85437709049305,-50,615.0,2026-02-03
TEN,-50.0,Bearish,4.726312850366753,4.8565162997525135,-0.13020344938576045,-100,47.75426641511655,0,116.77619543268919,105.7,94.62380456731081,107.0,-50,70.36133386586985,-50,107.0,2026-02-03
ASE,-50.0,Bearish,1.9188140675410494,1.9278034614310633,-0.008989393890013853,-100,62.67888145239257,-50,78.03921816818749,73.345,68.65078183181251,75.1,-50,50.67017942861758,0,75.1,2026-02-03
PKO,-50.0,Bearish,2.8162971229647553,2.400687206175927,0.4156099167888283,100,78.63559622762261,-100,95.15582119409112,89.316,83.47617880590889,96.5,-100,81.68513339573121,-100,96.5,2026-02-03
ING,-50.0,Bearish,13.666439444828825,10.013133167416832,3.6533062774119927,100,94.59558090068454,-100,401.56313666183473,369.6,337.6368633381653,411.0,-100,85.3621320763025,-100,411.0,2026-02-03
BFT,-62.5,Strong Bearish,92.44018860362394,96.71140275098865,-4.2712141473647165,-100,68.41980659721125,-50,3904.1913719359686,3794.25,3684.3086280640314,3905.0,-100,51.22553487792232,0,3905.0,2026-02-03
RBW,-62.5,Strong Bearish,2.6343307427513025,2.7489689378273034,-0.11463819507600093,-100,71.83907344822944,-100,157.50180701564332,152.335,147.1681929843567,157.3,-50,49.597212464218025,0,157.3,2026-02-03
BDX,-75.0,Strong Bearish,14.131124097510906,14.53487065409421,-0.40374655658330383,-100,71.11170031289728,-100,706.2917911445152,684.5699999999999,662.8482088554847,707.0,-100,58.14182100468572,0,707.0,2026-02-03
PZU,-87.5,Strong Bearish,1.0905343837955712,1.125298649257121,-0.03476426546154987,-100,73.26538868545859,-100,71.70879673182874,69.899,68.08920326817126,72.12,-100,63.399852141868195,-50,72.12,2026-02-03
ABE,-87.5,Strong Bearish,3.687649890448668,3.8214971604324544,-0.13384726998378627,-100,81.06134054002894,-100,123.70021314625102,119.49000000000001,115.279786853749,125.4,-100,66.26775635606937,-50,125.4,2026-02-03
